Rank,Title,Author,Publisher,PublishDate,Price,Rating,ReviewCount,Link,Description
936,시니어를 위한 똑똑한 AI 생활 with 챗GPT,진현주,시대인,2025년 03월,11700,9.7,13,https://www.yes24.com/product/goods/143574962,시니어를 위한 똑똑한 AI 생활 with 챗GPT. 큰 그림과 예제로 쉽고 재미있게 배우는 유쾌한 챗GPT 입문서!컴퓨터의 챗GPT 기본 화면 구성부터 스마트폰 챗GPT 앱의 음성 모드 사용 방법까지챗GPT 사용의 핵심만 모았다!친절한 설명은 덤! 누구나 쉽고...
937,아이패드 디지털 캘리그라피 N잡러 되기,우연주,아티오,2025년 03월,17550,10.0,9,https://www.yes24.com/product/goods/143513509,"아이패드 디지털 캘리그라피 N잡러 되기. 디지털 캘리그라피의 모든 것쉽고 빠르게 배우는 디지털 캘리그라피, 손글씨의 새로운 세계로!디지털 시대, 감성을 담은 손글씨와 드로잉을 배우고 싶은 사람들을 위한 맞춤형 가이드북! 『아이패드 디지털 캘리그라피 N잡러 되기..."
938,숏폼 영상 편집 3일 만에 마스터하기 with 캡컷(Capcut),김근아,아티오,2025년 03월,12600,,0,https://www.yes24.com/product/goods/143492268,숏폼 영상 편집 3일 만에 마스터하기 with 캡컷(Capcut). 남녀노소를 막론하고 온라인 상에서 SNS 취미 생활을 즐기는 사람이 폭발적으로 늘어나고 있다. 『숏폼 영상 편집 3일 만에 마스터하기 with 캡컷(Capcut)』은 가장 인기 있는 앱인 캡컷...
939,ChatGPT와 함께 하는 데이터 분석 기행,"정의범, 김대수, 이돈희",도서출판청람(이수영),2025년 03월,33000,,0,https://www.yes24.com/product/goods/143373537,"ChatGPT와 함께 하는 데이터 분석 기행. OpenAI가 개발한 ChatGPT는 자연어 처리와 데이터 해석 능력을 결합하여 누구나 쉽게 데이터를 분석할 수 있도록 돕는 혁신적인 도구이다. 단순한 질문-답변을 넘어서 데이터 처리, 시각화, 통계 분석, 모델링..."
940,현업 기획자 마이즈가 알려주는 게임 시나리오 스쿨,김현석,초록비책공방,2025년 03월,23400,8.7,6,https://www.yes24.com/product/goods/143372817,"현업 기획자 마이즈가 알려주는 게임 시나리오 스쿨. 스토리, 내러티브, 인터랙션까지! 게임의 움직이는 모든 순간을 설계한다게임 기획자의 필독서로 자리 잡은 『현업 기획자 마이즈가 알려주는 게임 기획 스쿨』의 저자 김현석이 20년 이상 쌓아온 실무 경험을 바탕으..."
941,대체 불가능한 디자이너 되기,오완원,길벗,2025년 03월,19800,9.8,10,https://www.yes24.com/product/goods/142972932,대체 불가능한 디자이너 되기. “회사에 남을 것인가? 프리랜서로 전향할 것인가?”매일 도전과 같은 삶을 사는 디자이너에게나의 가치를 올려 일하는 현명한 방법을 안내합니다. 『대체 불가능한 디자이너 되기』는 저자가 디자인 현장에 직접 부딪히며 얻어 낸 경험을 토...
942,이토록 쉬운 10가지 프로젝트로 끝내는 트랜스포머 활용 가이드 with 파이토치,"프렘 팀시나, 임선집",루비페이퍼,2025년 02월,25200,9.8,11,https://www.yes24.com/product/goods/142636957,이토록 쉬운 10가지 프로젝트로 끝내는 트랜스포머 활용 가이드 with 파이토치. 단계별 프로젝트로 마스터하는허깅페이스 트랜스포머 활용법!트랜스포머의 기본적인 이론은 물론 10가지 프로젝트를 통한 실전 애플리케이션 구현까지 균형 있게 경험해볼 수 있다. 자연어...
943,처음 시작하는 디지털 드로잉 with 스케치북,이은지,시대인,2025년 02월,17100,9.9,14,https://www.yes24.com/product/goods/142572387,처음 시작하는 디지털 드로잉 with 스케치북. 먼지만 쌓이고 있는 태블릿을 알차게 활용하고 싶다면누구나 쉽게 배울 수 있는 스케치북(Sketchbook) 앱으로부담 없이 디지털 드로잉을 시작해 보세요!태블릿을 알차게 활용하기 위해 디지털 드로잉을 배우고 싶지...
944,트래픽을 쓸어 담는 SEO 마케팅,"김건오, 양효원",e비즈북스,2025년 02월,23400,,0,https://www.yes24.com/product/goods/142569581,"트래픽을 쓸어 담는 SEO 마케팅. 가장 최적화된 검색엔진 최적화 책!검색엔진 알고리즘을 꿰뚫는 SEO 가이드검색엔진 최적화는 오래된 디지털 마케팅 전략 중 하나이다. 초기에는 단순했던 검색엔진 최적화 기법이 검색엔진 기술의 발전과 함께 점점 진화하면서, 이제..."
945,NEW 우당탕탕 컴퓨터와 친해지기,놀이교육콘텐츠랩,마린북스,2025년 02월,12600,10.0,1,https://www.yes24.com/product/goods/142277966,NEW 우당탕탕 컴퓨터와 친해지기. 컴퓨터를 처음 접하는 학생들이 쉽고 재미있게 컴퓨터와 인터넷을 배우는 기초 교재이다. 윈도우와 인터넷을 모험하면서 컴퓨터와 친해질 수 있는 컴퓨터 기초 교재로 윈도우 기초 기능을 쉽고 재미있게 익힐 수 있다. 안전하게 인터넷...
946,막힘없이 PostgreSQL,"임경석, 김철환, 박관규, 김규민",엑셈,2025년 01월,28800,,0,https://www.yes24.com/product/goods/141892324,"막힘없이 PostgreSQL. PostgreSQL 초·중급 독자를 대상으로 성능 관리를 위해 반드시 알아야 할 핵심 주제들로 구성되어 있다. 아키텍처, 트랜잭션, MVCC, Vacuum, 락(Lock), SQL 실행 계획 등 PostgreSQL의 핵심 기능을 ..."
947,AI와 인문학의 주제들,"정서현, 우동현, 김동우",커뮤니케이션북스,2025년 02월,12000,,0,https://www.yes24.com/product/goods/141888791,"AI와 인문학의 주제들. AI 기술이 인간의 기본적인 특징과 어떻게 연결되는지 탐구한다. 사고, 기록, 편향, 가치관 등 다양한 측면에서 AI의 영향을 비판적으로 분석하며 AI 시대에 인간이 추구해야 할 가치와 윤리적 문제도 다룬다. AI 기술의 발전이 사회에..."
948,쓱 하고 싹 배우는 엑셀 365,김영미,영진닷컴,2025년 02월,12600,,0,https://www.yes24.com/product/goods/141857551,"쓱 하고 싹 배우는 엑셀 365. 친절한 설명과 재미있는 실습 예제가 큰 그림과 큰 글씨로 담겨 있어누구나 쉽고 빠르게 배울 수 있는 ‘엑셀 365’엑셀 365은 마이크로소프트 오피스 프로그램 중의 하나로 수치 계산, 데이터 분석, 통계, 도표와 같은 작업을 ..."
949,한 시간 만에 게임 만들기,"게임도칸, 김은철, 유세라",영진닷컴,2025년 01월,23400,9.8,18,https://www.yes24.com/product/goods/141835517,"한 시간 만에 게임 만들기. 간단한 C언어 지식 만으로 만드는 7가지 클래식 게임게임 엔진의 대중화 이후 게임 개발은 예전보다 매우 쉬워졌지만, 여전히 초보자에게는 높은 벽으로 느껴진다. 그 이유는 여러 가지가 있지만 가장 큰 이유를 하나 꼽자면 ‘추가로 배워..."
950,이것이 생성형 AI다,김명락,슬로디미디어,2025년 02월,15120,9.7,15,https://www.yes24.com/product/goods/141732801,이것이 생성형 AI다. **** 『이것이 인공지능이다』 과학기술정보통신부 ‘우수과학도서’ 선정 작가! **** 5년간 독자들이 선택한 인공지능 분야의 최장기 베스트셀러 이은 3번째 책!**** 기업·기관·학교 선정 올해의 경제 경영 화제의 책!AI 이정도만 알...
951,왕초보 맞춤형 랜선 사수 올이 엑셀,올이,한빛미디어,2025년 01월,18900,9.8,28,https://www.yes24.com/product/goods/141695114,"왕초보 맞춤형 랜선 사수 올이 엑셀. 인스타그램 엑셀 사수 `올이`가 알려준다! 왕초보를 위한 눈으로 읽고 이해하는 엑셀 입문서!입사하자마자 맞닥뜨리는 엑셀 실무! 데이터 입력도 잘 못하는데 함수랑 피벗 테이블은 또 뭘까? 두꺼운 엑셀 책은 너무 어렵고, 영상..."
952,트랜스포머로 시작하는 언어 모델과 생성형 인공지능,추형석,위즈앤북,2025년 01월,16020,9.5,4,https://www.yes24.com/product/goods/141383909,"트랜스포머로 시작하는 언어 모델과 생성형 인공지능. 트랜스포머로 시작하는 사전 학습 언어 모델, 거대 언어 모델, 소형 거대 언어 모델을 분석!ChatGPT 이후 급격하게 변화된 인공지능 기술을 상세히 분석!OpenAI와 대결하는 거대 테크 기업간의 다양한 언..."
953,ChatGPT 마케팅,임헌수,이코노믹북스,2025년 01월,22500,9.7,31,https://www.yes24.com/product/goods/141382077,"ChatGPT 마케팅. ChatGPT 마케팅-AI로 10배의 성과를 만드는 실전 마케팅 비법서이 책은 2022년 11월 30일 ChatGPT 출시부터 2년간 순차적으로 발표된 서비스들을 체계적으로 정리하여, 각 기능이 등장한 배경과 필요성을 깊이 있게 이해할 ..."
954,데이터 마이닝 개념과 기법 4/e,"지아웨이 한, 지안 페이, 항항 통, 동준상",에이콘출판사,2025년 01월,49500,,0,https://www.yes24.com/product/goods/141377702,"데이터 마이닝 개념과 기법 4/e. 종합적인 학문 및 기술 분야로서 데이터 마이닝의 특징을 소개하며, 정보 기술의 진화와 데이터 마이닝의 필요성, 그리고 응용 분야의 중요성에 대해 설명한다. 먼저, 데이터 마이닝을 위한 다양한 유형의 데이터 타입에 대해 알아보..."
955,스마트폰과 AI로 소통하는 새로운 세상,"이종구, 이태훈, 어현경, 지영희",디지털콘텐츠그룹,2025년 01월,16200,,0,https://www.yes24.com/product/goods/141331756,"스마트폰과 AI로 소통하는 새로운 세상. 디지털 시대, 부모님을 위한 맞춤형 AI 활용 가이드이 책은 AI 기술이 낯선 시니어·실버 세대가 쉽고 편리하게 AI를 활용할 수 있도록 기획된 실용 가이드이다. 챗GPT, 구글제미나이, 빅스비, 아숙업 등 다양한 AI..."
956,챗GPT와 함께 만드는 초등 수업 디자인 ++,"박준원, 김지현, 김병남, 이홍락, 김한준, 정보 더 보기/감추기, 박준원, 김지현, 김병남, 이홍락, 김한준, 이종상, 박주현, 김은협, 김도현, 공민수, 이정진",앤써북,2025년 01월,15930,10.0,3,https://www.yes24.com/product/goods/141327600,"챗GPT와 함께 만드는 초등 수업 디자인 ++. 챗GPT 4 버전을 반영하여 개편했으며, 초등학교 선생님을 위한 도덕, 국어, 실과, 체육, 음악, 미술, 영어 과목별 맞춤 수업 설계, 수업 활용 자료 생성, 수업 평가까지 챗GPT 초등 수업 활용에 필요한 모..."
957,"스마트폰, 학교 수업에 들어오다!",박만재,다빈치books,2025년 01월,28800,,0,https://www.yes24.com/product/goods/141312058,"스마트폰, 학교 수업에 들어오다!. “스마트폰 학교 수업에 들어 오다”의 2025 최신판이다. 이 한 권으로 에듀테크 수업 준비 끝!디지털 교과서 시대를 맞아 다양한 멀티미디어 교육콘텐츠를 활용한 미래 교육에 대한 관심이 높다. 2025년부터 많은 학교들에서 ..."
958,교실에서 바로 쓰는 챗GPT 교사 활용법,유수근,앤써북,2025년 01월,17820,9.9,22,https://www.yes24.com/product/goods/141310358,"교실에서 바로 쓰는 챗GPT 교사 활용법. 교사을 위해, 교사가 직접 집필한 챗GPT 교사 활용 비법서 챗GPT & 생성형AI로 수업과 업무 두 가지를 한번에 해결할 수 있다!ChatGPT를 활용해 교사들이 디지털 기반 교육에서 학생 중심의 학습 환경을 효과적..."
959,C 언어 마스터,문석재,한빛아카데미,2025년 01월,32000,,0,https://www.yes24.com/product/goods/141218965,"C 언어 마스터. C 프로그래밍의 본질과 핵심 원리를단계적으로 마스터하는 C 언어 기본서!『C 언어 마스터』는 C 언어를 처음 배우는 독자를 대상으로 하며, C 언어의 작동 원리와 프로그래밍 과정을 명확하게 이해시키는 것을 목표로 한다. 각 장에는 꼭 알아야 ..."
960,머신 러닝 마스터 클래스,민재식,인사이트(insight),2025년 01월,22500,10.0,13,https://www.yes24.com/product/goods/141195086,"머신 러닝 마스터 클래스. 애매하게 알고 있던 머신 러닝 핵심 개념,9가지 레슨으로 명확하게 짚어 준다!머신 러닝 도서나 실무에서 익숙하게 접하는 기본 개념과 기법들. 하지만 왜 사용하는지, 어떤 경우에 사용하는지 물어본다면 제대로 설명할 수 있을까? 『머신 ..."
961,"AI, 너 내 마케터가 돼라!",오종현,e비즈북스,2025년 01월,16200,,0,https://www.yes24.com/product/goods/141129325,"AI, 너 내 마케터가 돼라!. AI로 콘텐츠 만들기, 왜 나는 안 되는 거야?깜깜했던 눈이 떠지는 생성형 AI 프롬프트 가이드AI는 이제 박사급 전문가 수준의 평가를 받을 만큼 뛰어난 도구이다. 하지만 올바른 사용 방법을 모른다면 그 능력의 극히 일부만 사용..."
962,시니어를 위한 스마트폰 활용 with 챗GPT,"곽민철, 정희철",생능북스,2025년 01월,17820,9.9,105,https://www.yes24.com/product/goods/141129131,"시니어를 위한 스마트폰 활용 with 챗GPT. “이 세상 모든 엄마, 아빠들을 위하여”마치 아들이 옆에서 알려 주는 듯한 따뜻한 스마트폰 지침서!이 책은 스마트폰 사용이 서투른 것은 물론이고, 가게 키오스크로 주문하는 법을 몰라 뒷사람의 ‘눈치’가 보여서 아..."
963,Vue 3와 타입스크립트로 배우는 프런트엔드 개발,"WINGS 프로젝트, 사이토 신조, 손민옹, 야마다 요시히로",한빛미디어,2025년 01월,32400,9.8,16,https://www.yes24.com/product/goods/140833041,Vue 3와 타입스크립트로 배우는 프런트엔드 개발. Composition API와 타입스크립트로 모던 Vue 마스터하기이 책은 Vue.js와 타입스크립트를 활용한 프런트엔드 개발을 처음부터 끝까지 안내하는 실전 입문서이다. Vue 3의 최신 기능인 Compos...
964,프리미어프로 비디오효과사전,코모사전,BOOKK(부크크),2024년 11월,35000,,0,https://www.yes24.com/product/goods/140581873,"프리미어프로 비디오효과사전. ` 프리미어 프로를 이용해 영상 편집을 할 때 비디오 효과 많이 사용하시죠?하지만 그 많은 비디오 효과들을 하나 하나 기억하기도 힘들고, 필요할 때마다 검색해서 찾아보기도 힘들지 않으셨나요? 그래서 여기에 프리미어 프로 Video ..."
965,부모님을 위한 참 다정한 스마트폰 안내서,백준사,빚은책들,2025년 01월,19800,10.0,4,https://www.yes24.com/product/goods/140398266,"부모님을 위한 참 다정한 스마트폰 안내서. 2600만 조회 시니어 정보 유튜버 ‘백준사’ 지음 카메라, 카카오톡, 유튜브 등 가장 많이 사용하는 기능 50가지친절한 설명과 함께 연관 동영상 제공(QR 코드) 누군가 다정하게 알려줬으면 좋겠는데… 하고 생각한 적..."
966,이원철TV의 스마트폰 사용 설명서,이원철,시대인,2024년 12월,15300,10.0,10,https://www.yes24.com/product/goods/140243622,이원철TV의 스마트폰 사용 설명서. 스마트폰과 관련된 시니어의 궁금증을 100% 해소하다!18.5만 구독자가 선택한 이원철TV의 스마트폰 꿀팁 대방출!“이런 기능이 있는지도 몰랐는데 정말 편리합니다”“시니어들이 알기 쉽게 설명해 주셔서 많은 도움이 됩니다”영상...
